SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.105898380279541,-7.186068058013916,-5.065722465515137,-6.1070685386657715,-5.523837566375732,,-5.99771900177002,0.7951438135696319
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.489871501922607,-5.714338302612305,-5.712352752685547,-5.356731414794922,-5.8087897300720215,,-5.8164167404174805,0.41417369746305477
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.432760715484619,-6.957457065582275,-5.6588287353515625,-6.5008649826049805,-6.431754112243652,,-6.396333122253418,0.4669800119880596
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.626119613647461,-6.12255859375,-5.918493270874023,-5.990880966186523,-6.172793388366699,,-6.166169166564941,0.27639169607883424
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.166698455810547,-6.559561729431152,-5.448902606964111,-6.029358863830566,-5.198313236236572,,-5.88056697845459,0.5515542624543217
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.503726005554199,-5.9396162033081055,-5.96732234954834,-5.730186462402344,-5.827258586883545,,-5.993621921539306,0.3003703804745634
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-6.122395992279053,-6.033134460449219,-5.6214447021484375,-5.840798854827881,-5.495823383331299,,-5.822719478607178,0.26541473867316506
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.140924453735352,-6.063877582550049,-5.684340476989746,-5.413159370422363,-5.5259785652160645,,-5.7656560897827145,0.3232931663205122
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-6.103813648223877,-5.846896648406982,-5.0782365798950195,-5.411597728729248,-5.368274211883545,,-5.561763763427734,0.4089331918091936
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.967739105224609,-6.7827606201171875,-5.527490615844727,-5.730803489685059,-4.3282060623168945,,-5.667399978637695,0.8875905491894118
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.772219657897949,-7.473045825958252,-5.487878799438477,-5.648838520050049,-6.114068031311035,,-6.299210166931152,0.8241886328800291
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-7.088418960571289,-6.887738227844238,-6.590121269226074,-6.051153182983398,-7.199367046356201,,-6.76335973739624,0.4605663969305494
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.97020149230957,-5.92713737487793,-5.300934791564941,-5.455216884613037,-5.386989593505859,,-5.608096027374268,0.3160363354609285
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-6.14078426361084,-7.033648490905762,-5.634428977966309,-5.673824310302734,-5.7742533683776855,,-6.051387882232666,0.5843885979849963
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-6.453542709350586,-5.771747589111328,-5.709400177001953,-5.628546237945557,-5.685242652893066,,-5.849695873260498,0.3414461310864533
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-6.045884609222412,-6.500779151916504,-4.950654029846191,-5.438554763793945,-5.071781635284424,,-5.601530838012695,0.658963929592347
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-6.377169609069824,-6.522222995758057,-5.9035749435424805,-5.54608154296875,-5.954972743988037,,-6.06080436706543,0.3917445363255559
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-6.114048957824707,-6.577810287475586,-5.49263858795166,-6.45086145401001,-5.6755475997924805,,-6.062181377410889,0.47262572077651205
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.264475345611572,-6.536800384521484,-5.299821853637695,-5.586066722869873,-5.315610408782959,,-5.800554943084717,0.567712408430611
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-6.06915807723999,-6.112074851989746,-5.306553840637207,-5.606791019439697,-4.902406215667725,,-5.599396800994873,0.513595655784654
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.660844802856445,-5.631899833679199,-5.774947643280029,-5.840372085571289,-6.107760429382324,,-6.003164958953858,0.40617282206980965
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.33548641204834,-5.670668601989746,-5.004448890686035,-5.101680278778076,-5.429149150848389,,-5.508286666870117,0.5329332315744576
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-6.247182846069336,-6.046362400054932,-6.015989303588867,-5.557290554046631,-5.559410572052002,,-5.885247135162354,0.311357546468965
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-6.52002477645874,-5.373642921447754,-5.629787445068359,-5.086239814758301,-6.07882833480835,,-5.737704658508301,0.5694259489768724
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.464008331298828,-5.549317359924316,-5.395904541015625,-5.30570125579834,-5.79502534866333,,-5.701991367340088,0.4645883999136476
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-6.159646034240723,-6.7562994956970215,-5.442725658416748,-6.057812690734863,-5.2325215339660645,,-5.929801082611084,0.6074036010451236
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-6.5339765548706055,-5.659607887268066,-5.453287601470947,-5.553762912750244,-6.825653076171875,,-6.005257606506348,0.6286064998004173
