SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.313882827758789,-5.612346172332764,-5.251208305358887,-7.360527992248535,-5.50781774520874,,-6.009156608581543,0.8518138725464155
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.125950336456299,-5.644567012786865,-5.734149932861328,-5.607867240905762,-6.174522399902344,,-5.8574113845825195,0.2717724031425498
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.2357707023620605,-5.974637985229492,-6.157782077789307,-7.654412746429443,-8.673937797546387,,-6.9393082618713375,1.1786274927382374
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.795296669006348,-5.877185344696045,-5.624256134033203,-6.904077529907227,-6.146728515625,,-6.2695088386535645,0.5622441753634266
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.205155372619629,-5.897277355194092,-5.872251510620117,-7.297550201416016,-5.776819229125977,,-6.209810733795166,0.628948290166568
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.080489158630371,-5.7254767417907715,-5.924586296081543,-5.883547306060791,-7.211789608001709,,-6.165177822113037,0.5985619161979278
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.871191024780273,-5.517439365386963,-5.344870567321777,-5.404853820800781,-5.361878395080566,,-5.500046634674073,0.21810686114457895
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.875495910644531,-5.903627872467041,-5.460209846496582,-6.6534528732299805,-5.6358160972595215,,-6.105720520019531,0.6266778512763899
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.976768493652344,-5.537405014038086,-5.38078498840332,-5.4559221267700195,-5.349287033081055,,-5.540033531188965,0.254736819979666
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-6.214567184448242,-5.726154804229736,-5.363687992095947,-7.405233383178711,-5.441451072692871,,-6.030218887329101,0.8378566552415414
