SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.6692352294921875,-6.639621257781982,-6.246377468109131,-6.2734503746032715,-6.2318830490112305,,-6.21211347579956,0.3474214898067322
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.462841033935547,-5.425172805786133,-5.3000664710998535,-5.612438678741455,-5.649289608001709,,-5.489961719512939,0.14263530584160103
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.96233606338501,-7.157142639160156,-6.322539806365967,-6.449044227600098,-6.304140567779541,,-6.439040660858154,0.4401102930092838
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.344343662261963,-6.012693405151367,-6.016022205352783,-6.39707088470459,-6.483743667602539,,-6.250774765014649,0.2214857224086719
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.731418132781982,-5.721888542175293,-5.476742267608643,-5.915497303009033,-5.738156318664551,,-5.716740512847901,0.15636814799115983
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.505366325378418,-5.695366859436035,-5.390866756439209,-5.648837566375732,-5.701504707336426,,-5.588388442993164,0.1358319329481065
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.345890045166016,-5.454860210418701,-5.322746753692627,-5.487555027008057,-5.5373616218566895,,-5.429682731628418,0.09224203094740203
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.859358787536621,-5.889489650726318,-5.537855625152588,-5.695433139801025,-5.858179092407227,,-5.768063259124756,0.1495583451914459
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.178457260131836,-5.2776265144348145,-5.062625408172607,-5.390320777893066,-5.423427581787109,,-5.266491508483886,0.14949751098497596
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.689389705657959,-6.332925319671631,-6.161606788635254,-5.96233606338501,-6.437198638916016,,-6.116691303253174,0.29912860874523534
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.030840873718262,-7.390888690948486,-6.825304985046387,-6.999545574188232,-6.546179294586182,,-6.75855188369751,0.5091780641021509
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-5.866674423217773,-6.2432732582092285,-6.56448221206665,-6.6377058029174805,-7.108449459075928,,-6.484117031097412,0.46343288368737606
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.876443862915039,-5.691064834594727,-5.804631233215332,-5.516789436340332,-5.816595077514648,,-5.7411048889160154,0.1421903936439731
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.610354423522949,-6.1666646003723145,-5.594737529754639,-6.067739486694336,-6.315345287322998,,-5.950968265533447,0.3300943681150939
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.455498218536377,-5.425602912902832,-5.357753753662109,-5.607326030731201,-5.741501808166504,,-5.517536544799805,0.15496263898261683
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.4918646812438965,-5.5939741134643555,-5.487569332122803,-6.07674503326416,-6.03295373916626,,-5.736621379852295,0.2940144441123186
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.446094512939453,-5.634694576263428,-5.415083885192871,-5.806682109832764,-5.598629951477051,,-5.580237007141113,0.15799610296537542
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.853213310241699,-5.972056865692139,-5.997208118438721,-6.026928424835205,-6.208624839782715,,-6.011606311798095,0.12836556890234885
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.743447780609131,-6.161832809448242,-5.6562933921813965,-5.888956546783447,-5.8190507888793945,,-5.853916263580322,0.1926876403808894
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.320344924926758,-5.479915618896484,-5.523215293884277,-5.504883766174316,-5.897287845611572,,-5.545129489898682,0.21265959147436234
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.278303623199463,-5.877709865570068,-5.948220729827881,-6.256009578704834,-6.202773571014404,,-6.11260347366333,0.18597660509437441
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.387722969055176,-5.431264400482178,-5.309199333190918,-5.711577892303467,-5.704069137573242,,-5.508766746520996,0.18692294332979636
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.910069465637207,-5.866427898406982,-5.6591010093688965,-5.754773139953613,-5.839557647705078,,-5.805985832214356,0.09976422697843014
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-5.536558151245117,-6.079031467437744,-5.4551873207092285,-5.83442497253418,-5.692434310913086,,-5.719527244567871,0.24825998754534398
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-5.705898284912109,-6.192115783691406,-5.608798503875732,-5.842146396636963,-5.780337333679199,,-5.825859260559082,0.2224788558130735
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-5.9117045402526855,-5.9838643074035645,-5.831611156463623,-5.952846050262451,-6.029582500457764,,-5.941921710968018,0.07524033565822116
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-5.622180461883545,-6.272677898406982,-5.56235933303833,-5.631898403167725,-5.707027435302734,,-5.759228706359863,0.29159381984657834
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-5.401778221130371,-5.573605060577393,-5.560197353363037,-5.6719183921813965,-5.689647197723389,,-5.579429244995117,0.11474527496909083
