SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.968204021453857,-6.121819019317627,-6.253918647766113,-6.896351337432861,-5.583011627197266,,-6.164660930633545,0.4801261423280898
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.469204425811768,-5.529251575469971,-5.475297927856445,-7.157305717468262,-5.965566635131836,,-6.119325256347656,0.7047018400003113
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.298102378845215,-6.0225372314453125,-5.934116840362549,-7.1513471603393555,-6.316016674041748,,-6.344424057006836,0.48115504581862034
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.433546543121338,-5.866323471069336,-6.446041584014893,-6.81491231918335,-6.161226749420166,,-6.344410133361817,0.3541784744248953
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.144759654998779,-5.799388885498047,-5.651393890380859,-5.8090009689331055,-5.323408603668213,,-5.745590400695801,0.29722118153361293
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.440506458282471,-5.737799644470215,-5.626765251159668,-6.872221946716309,-6.689586162567139,,-6.2733758926391605,0.5623005091867668
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.894775867462158,-5.995396614074707,-5.56549596786499,-6.814754486083984,-5.171348571777344,,-5.888354301452637,0.6099285440198471
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.255520343780518,-5.620736122131348,-5.597567558288574,-5.784121513366699,-5.78887939453125,,-5.809364986419678,0.2648350875140177
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.761196136474609,-5.458635330200195,-4.987966537475586,-5.724924564361572,-5.501911163330078,,-5.486926746368408,0.3089712311678823
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.838418483734131,-5.726396083831787,-5.211106777191162,-5.930938243865967,-5.624532222747803,,-5.66627836227417,0.27938106898018605
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.294325351715088,-5.965463638305664,-6.6191205978393555,-7.123086929321289,-5.718837261199951,,-6.3441667556762695,0.5520990503407144
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-7.1889328956604,-5.977306365966797,-7.076265335083008,-6.375572204589844,-5.751762390136719,,-6.473967838287353,0.6426259285283259
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.885410785675049,-5.515839099884033,-5.932774543762207,-5.821600914001465,-5.801060676574707,,-5.791337203979492,0.1626068904456681
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-6.359373092651367,-6.095571994781494,-6.2493157386779785,-6.852198600769043,-6.20768928527832,,-6.3528297424316404,0.29469243378101556
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-6.356712818145752,-5.398809432983398,-5.590360641479492,-7.020937442779541,-5.947959899902344,,-6.062956047058106,0.6483985370375637
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.654855251312256,-5.984383583068848,-6.154922962188721,-7.097594261169434,-6.073951721191406,,-6.1931415557861325,0.5401466492073307
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-6.4064178466796875,-5.7267537117004395,-5.785322666168213,-6.76854944229126,-5.920421600341797,,-6.1214930534362795,0.44975646593528235
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-6.063151836395264,-5.530734062194824,-5.473087310791016,-5.968335151672363,-5.490670204162598,,-5.705195713043213,0.28622863342990024
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.295179843902588,-5.87407112121582,-5.681145668029785,-6.779128074645996,-5.6919965744018555,,-6.064304256439209,0.47060832644438505
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-6.1147780418396,-5.6006178855896,-5.550253391265869,-5.935364723205566,-5.634731292724609,,-5.7671490669250485,0.24568946183081272
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.449711322784424,-5.764323711395264,-6.455832004547119,-6.77071475982666,-5.860973358154297,,-6.260311031341553,0.430141513396321
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.279830455780029,-5.667767524719238,-5.556591033935547,-6.369234085083008,-6.583422660827637,,-6.091369152069092,0.45284357503578143
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-6.283214092254639,-5.712179660797119,-5.63859748840332,-5.84856653213501,-5.781408309936523,,-5.852793216705322,0.25299593969739
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-6.14539098739624,-5.6692705154418945,-5.853758335113525,-7.300765514373779,-6.331083297729492,,-6.260053730010986,0.6354869228940268
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.1066131591796875,-5.904924392700195,-5.6687164306640625,-6.970605373382568,-5.608902931213379,,-6.051952457427978,0.5503841746939657
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-6.175222396850586,-5.6129631996154785,-5.529812812805176,-5.922577857971191,-5.62287712097168,,-5.772690677642823,0.2699280357904094
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-6.282026767730713,-5.462076187133789,-5.79146671295166,-6.124847412109375,-5.889270782470703,,-5.909937572479248,0.31610081051886996
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-6.2534308433532715,-5.491794586181641,-5.69419527053833,-6.132989406585693,-6.040525436401367,,-5.922587108612061,0.3183477587688097
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-6.015300750732422,-5.970544815063477,-5.427779197692871,-6.9627885818481445,-5.739964008331299,,-6.023275470733642,0.5745455160595542
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-6.1009202003479,-5.594819068908691,-5.460158348083496,-6.127493858337402,-5.689475059509277,,-5.7945733070373535,0.303094570462297
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-6.457794666290283,-6.000481128692627,-5.7062835693359375,-5.822122097015381,-5.9768452644348145,,-5.992705345153809,0.2862499606171858
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-6.153489589691162,-5.765275001525879,-5.687130451202393,-5.822297096252441,-5.346527099609375,,-5.75494384765625,0.28934615867274344
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-5.839977741241455,-5.315178871154785,-5.4373321533203125,-6.730372428894043,-5.675581932067871,,-5.799688625335693,0.5588492509362555
