SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.566094875335693,-6.450289726257324,-5.598781108856201,-6.418961524963379,-5.206270217895508,,-5.848079490661621,0.557258381274931
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.740057468414307,-6.432214260101318,-5.3903021812438965,-5.7364349365234375,-5.534437656402588,,-5.766689300537109,0.4000487915867459
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.351690769195557,-6.449853897094727,-5.876802921295166,-7.0753703117370605,-7.754960536956787,,-6.7017356872558596,0.7272165024717417
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.071824550628662,-6.436087608337402,-5.581426620483398,-5.698530197143555,-6.170406818389893,,-5.991655158996582,0.35003899289564944
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.088324069976807,-6.464549541473389,-5.9647064208984375,-6.0554070472717285,-6.075531005859375,,-6.129703617095947,0.19333441677624405
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.726158618927002,-6.431336402893066,-5.466301918029785,-6.081223011016846,-5.464050769805908,,-5.8338141441345215,0.41881496468099044
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.418117046356201,-6.444760322570801,-5.378620624542236,-5.302295684814453,-5.0233588218688965,,-5.513430500030518,0.5429967208155765
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.653615474700928,-6.444529056549072,-5.667298316955566,-5.342573165893555,-5.759161949157715,,-5.773435592651367,0.40676608355854205
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.430364608764648,-6.446805000305176,-5.38819694519043,-5.268163681030273,-5.068441867828369,,-5.520394420623779,0.536586329879484
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.698181629180908,-6.468750953674316,-5.888434410095215,-5.936276435852051,-5.384437084197998,,-5.875216102600097,0.39635588713683445
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-7.0556559562683105,-6.46035623550415,-6.297542095184326,-7.826889991760254,-6.622559547424316,,-6.852600765228272,0.6134606278569906
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-8.00196361541748,-6.457638263702393,-6.791739463806152,-7.7967047691345215,-7.716276168823242,,-7.352864456176758,0.6831330777339747
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.69622278213501,-6.458666801452637,-5.741153240203857,-5.222097873687744,-5.7725090980529785,,-5.778129959106446,0.4417040104144426
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.9514851570129395,-6.463008880615234,-5.988168716430664,-5.65579891204834,-6.063453674316406,,-6.024383068084717,0.2899995605491364
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.641584873199463,-6.4284796714782715,-5.374960899353027,-5.803985595703125,-5.299551963806152,,-5.7097126007080075,0.4501236875816143
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.98640775680542,-6.474634647369385,-6.471189498901367,-6.312538146972656,-6.686187744140625,,-6.386191558837891,0.2599502136790544
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.920363903045654,-6.448788166046143,-5.610072612762451,-5.62888240814209,-5.918030738830566,,-5.905227565765381,0.3388710110603976
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.975078105926514,-6.460707187652588,-6.142016887664795,-6.601947784423828,-5.880181789398193,,-6.211986351013183,0.3102609722580786
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.017402172088623,-6.448619365692139,-5.696378231048584,-6.4678730964660645,-5.935031890869141,,-6.11306095123291,0.3365117180652614
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.875650882720947,-6.45946741104126,-5.781553745269775,-5.426495552062988,-5.535841464996338,,-5.815801811218262,0.4028018758181923
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.151185512542725,-6.438076972961426,-5.593691349029541,-5.6655402183532715,-6.288638591766357,,-6.027426528930664,0.37791193519304433
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.819737911224365,-6.4454827308654785,-5.488986015319824,-5.416800022125244,-5.4085612297058105,,-5.715913581848144,0.4411578926519094
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.763650417327881,-6.432068824768066,-5.585271835327148,-5.503449440002441,-5.712611675262451,,-5.799410438537597,0.3682790016175251
