SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.968204021453857,-6.212931156158447,-5.894176959991455,-6.469966888427734,-5.705011367797852,,-6.050058078765869,0.2970300028657127
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.469204425811768,-6.701429843902588,-6.287322044372559,-6.759161949157715,-6.484670639038086,,-6.540357780456543,0.1910565460772712
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.298102378845215,-6.595277309417725,-6.307943820953369,-7.134067535400391,-6.328473091125488,,-6.532772827148437,0.3580568460273094
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.433546543121338,-6.143264293670654,-6.154709339141846,-6.500760078430176,-6.557248115539551,,-6.357905673980713,0.19572046622348596
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.144759654998779,-6.299689292907715,-5.9341139793396,-6.34544563293457,-5.775356292724609,,-6.099872970581055,0.242401746582987
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.440506458282471,-6.83761739730835,-6.544535160064697,-6.689607620239258,-6.651119232177734,,-6.632677173614502,0.15023338422972668
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.894775867462158,-5.5414862632751465,-5.474607944488525,-5.641285419464111,-5.905235290527344,,-5.691478157043457,0.19941893050326787
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.255520343780518,-5.8697428703308105,-5.445178508758545,-6.254148483276367,-5.722040176391602,,-5.909326076507568,0.350295862858561
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.761196136474609,-5.282609462738037,-5.384170055389404,-5.624648094177246,-5.673257350921631,,-5.545176219940186,0.20263849970994033
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.838418483734131,-5.8120341300964355,-5.815966606140137,-6.464578628540039,-6.598599910736084,,-6.105919551849365,0.3915892116148312
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.294325351715088,-6.594865322113037,-7.007838249206543,-7.311363220214844,-6.940503120422363,,-6.829779052734375,0.39299597127427116
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-7.1889328956604,-6.087046146392822,-6.200951099395752,-7.065134525299072,-6.7290849685668945,,-6.654229927062988,0.496868259044508
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.885410785675049,-5.0654730796813965,-5.470534324645996,-5.640721797943115,-5.937511920928955,,-5.599930381774902,0.3533809005815094
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-6.359373092651367,-6.356807231903076,-5.850042819976807,-6.469837188720703,-6.534542560577393,,-6.314120578765869,0.2702182540342335
