SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.633873462677002,-5.894710063934326,-5.617205619812012,-6.018435955047607,-5.797189235687256,,-5.7922828674316404,0.1713229437494278
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.437545299530029,-5.193422794342041,-5.005801677703857,-5.723743915557861,-5.544192314147949,,-5.3809412002563475,0.28428043627599364
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.940592288970947,-6.558940410614014,-6.254552364349365,-6.184594631195068,-6.019515514373779,,-6.191639041900634,0.24060807665541686
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.130095481872559,-6.181980133056641,-6.248307228088379,-6.174478054046631,-6.291563987731934,,-6.205284976959229,0.06411049877397486
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.651601314544678,-5.43646240234375,-5.25065803527832,-5.545958042144775,-5.321506023406982,,-5.441237163543701,0.16271008484010005
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.4612298011779785,-5.424255847930908,-5.350125312805176,-5.823930263519287,-5.649957656860352,,-5.54189977645874,0.19257653341552994
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.237629413604736,-5.409534931182861,-4.864609718322754,-5.192736625671387,-5.135645389556885,,-5.168031215667725,0.1980478211386648
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.572644233703613,-5.40880012512207,-5.402991771697998,-5.742222309112549,-5.2864460945129395,,-5.482620906829834,0.1773217072230114
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-4.994538307189941,-5.046802043914795,-4.36856746673584,-5.180408954620361,-4.981001853942871,,-4.914263725280762,0.3150722464429804
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.553167819976807,-5.563971996307373,-5.088539123535156,-5.674651145935059,-5.269490718841553,,-5.429964160919189,0.2425550164146793
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.081288814544678,-7.329973220825195,-6.889430046081543,-7.0570807456970215,-6.76770544052124,,-6.8250956535339355,0.46620800220533537
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-6.252160549163818,-6.998536109924316,-6.7350616455078125,-6.732247829437256,-6.683347225189209,,-6.680270671844482,0.26939019428362854
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.436911106109619,-5.159282684326172,-5.176825523376465,-5.268709659576416,-5.6100945472717285,,-5.33036470413208,0.19121035730604868
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.612793445587158,-6.3075032234191895,-5.735970497131348,-6.168872833251953,-6.27944803237915,,-6.02091760635376,0.32350433996771627
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.40080451965332,-5.233251094818115,-5.075708389282227,-5.824823379516602,-5.3367838859558105,,-5.374274253845215,0.28023784728146994
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.524199485778809,-5.655140399932861,-5.454354763031006,-5.608185768127441,-5.531392574310303,,-5.554654598236084,0.07824908157073822
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.511256694793701,-5.638028621673584,-5.192862510681152,-5.795803070068359,-5.728828430175781,,-5.573355865478516,0.23794355561873382
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.772778511047363,-5.916651248931885,-5.989471912384033,-6.427220821380615,-5.914477348327637,,-6.004119968414306,0.24921594223024882
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.7662434577941895,-5.854135990142822,-5.598909854888916,-5.98206090927124,-5.748393535614014,,-5.789948749542236,0.14125484036264263
