SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.425808906555176,-6.776230812072754,-6.597804546356201,-6.643667697906494,-6.6885666847229,,-6.626415729522705,0.13006404944122987
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.4792399406433105,-6.107393741607666,-5.470635414123535,-5.717064380645752,-6.154971122741699,,-5.985860919952392,0.3951266401056409
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.809035778045654,-6.841408729553223,-6.477663516998291,-6.815149784088135,-6.69588565826416,,-6.727828693389893,0.1506012624996608
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.898155689239502,-6.08984899520874,-5.765693187713623,-6.689773082733154,-6.994887351989746,,-6.487671661376953,0.5352862945655082
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.1681599617004395,-6.65850305557251,-5.683794975280762,-5.650906085968018,-6.234257698059082,,-6.0791243553161625,0.42051443984369824
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.53743314743042,-6.163151264190674,-6.128177642822266,-5.998632907867432,-6.238613128662109,,-6.21320161819458,0.20096372507889118
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-6.086784839630127,-6.264943599700928,-5.543426036834717,-5.64388370513916,-5.633658409118652,,-5.834539318084717,0.3202831925141024
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.573720455169678,-5.60524320602417,-5.414279937744141,-5.615987300872803,-6.331082820892334,,-5.908062744140625,0.5106063480572401
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.819369792938232,-5.9857563972473145,-5.4404988288879395,-5.645471096038818,-5.251129627227783,,-5.628445148468018,0.29244839411145207
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.978649139404297,-6.450744152069092,-5.53828239440918,-5.782196044921875,-6.392627716064453,,-6.028499889373779,0.3919002312398069
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-7.246310234069824,-7.196814060211182,-7.528285503387451,-6.985044002532959,-6.287874698638916,,-7.048865699768067,0.4674122704913216
