SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.6692352294921875,-6.395727634429932,-5.6767497062683105,-5.814855575561523,-6.234551906585693,,-5.9582240104675295,0.3358062442595328
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.462841033935547,-5.183810710906982,-5.276670932769775,-5.331231117248535,-5.406545639038086,,-5.332219886779785,0.10919952950114536
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.96233606338501,-6.586592197418213,-5.84360408782959,-6.051013946533203,-6.444581031799316,,-6.177625465393066,0.321118882321252
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.344343662261963,-6.171046257019043,-6.081182956695557,-6.269899845123291,-6.33790922164917,,-6.240876388549805,0.11329325653716092
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.731418132781982,-5.557949542999268,-5.582396984100342,-5.587355613708496,-5.536291599273682,,-5.599082374572754,0.07675165042575163
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.505366325378418,-5.48356294631958,-5.534567356109619,-5.538013935089111,-5.954756736755371,,-5.60325345993042,0.19776010735074212
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.345890045166016,-5.243993282318115,-5.222993850708008,-5.233883857727051,-5.504929542541504,,-5.310338115692138,0.1193793053617592
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.859358787536621,-5.571253299713135,-5.630204200744629,-5.755525588989258,-5.469054222106934,,-5.657079219818115,0.15333824220960268
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.178457260131836,-4.894169330596924,-4.908583164215088,-4.920619487762451,-5.160421848297119,,-5.012450218200684,0.14375809334862413
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.689389705657959,-5.8622660636901855,-5.685609817504883,-5.88605260848999,-5.682022571563721,,-5.7610681533813475,0.1036123730495627
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.030840873718262,-7.013586521148682,-5.887421131134033,-6.433345794677734,-7.0455827713012695,,-6.482155418395996,0.5384341809880209
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-5.866674423217773,-6.127994060516357,-5.849367618560791,-6.2976975440979,-6.467875003814697,,-6.121921730041504,0.2692835907388265
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.876443862915039,-5.332106113433838,-5.530090808868408,-5.6611127853393555,-5.74371337890625,,-5.628693389892578,0.20817504263151604
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.610354423522949,-5.790071964263916,-5.849891185760498,-5.923467636108398,-5.776679992675781,,-5.790093040466308,0.11602853276162821
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.455498218536377,-5.323627948760986,-5.298187255859375,-5.474178314208984,-5.506983757019043,,-5.411695098876953,0.09426378840347209
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.4918646812438965,-5.683110237121582,-5.556515693664551,-5.53139066696167,-5.647456645965576,,-5.582067584991455,0.0803787283123433
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.446094512939453,-5.572159290313721,-5.721238613128662,-5.551323890686035,-5.855060577392578,,-5.62917537689209,0.15994534539206212
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.853213310241699,-6.007847785949707,-5.8195977210998535,-5.8584136962890625,-6.100711822509766,,-5.927956867218017,0.12082155225106872
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.743447780609131,-5.479485511779785,-5.543638706207275,-5.569149017333984,-5.91162109375,,-5.649468421936035,0.17614019162860908
