SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.463900089263916,-6.300207614898682,-6.561351299285889,-6.597415447235107,-5.891539096832275,,-6.162882709503174,0.481834542758184
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.66998815536499,-5.251803874969482,-5.822108268737793,-5.802042007446289,-5.682338714599609,,-5.6456562042236325,0.2305694896303788
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.072581768035889,-6.5337653160095215,-6.829737186431885,-6.547505855560303,-5.732860565185547,,-6.343290138244629,0.4360398114276902
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-5.727783679962158,-5.957177639007568,-6.206791877746582,-6.085148334503174,-6.141660690307617,,-6.02371244430542,0.18921214956383942
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.0007100105285645,-5.483348369598389,-5.849980354309082,-5.778130531311035,-5.283053874969482,,-5.679044628143311,0.2905216683481163
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.606107234954834,-5.543962001800537,-6.116848468780518,-5.985010147094727,-5.760512351989746,,-5.802488040924072,0.2445914400396105
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.052081108093262,-5.2039008140563965,-5.470169544219971,-5.651756763458252,-5.578836917877197,,-5.391349029541016,0.25466454685663137
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-4.985776424407959,-5.611015796661377,-5.28438138961792,-5.804241180419922,-5.6207275390625,,-5.461228466033935,0.32513975966771175
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.021733283996582,-4.844649791717529,-5.064114093780518,-5.0842695236206055,-4.926116466522217,,-4.98817663192749,0.10071967140968094
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.404571056365967,-5.70755672454834,-5.644111633300781,-5.608006000518799,-5.152124404907227,,-5.503273963928223,0.22670673327625454
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.58140230178833,-7.5355143547058105,-7.09828519821167,-6.350968360900879,-5.962039947509766,,-6.705642032623291,0.6198850118284197
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-7.1024088859558105,-6.520463466644287,-7.141412734985352,-7.05107307434082,-6.104198455810547,,-6.783911323547363,0.4560805064353037
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.122664928436279,-5.432028293609619,-5.280416011810303,-5.245323657989502,-5.557314395904541,,-5.327549457550049,0.16931336935712582
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.630128860473633,-5.767736911773682,-5.865739345550537,-6.0188188552856445,-6.503736972808838,,-5.957232189178467,0.33679978630363605
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.577208518981934,-5.33949089050293,-5.976303577423096,-5.949343681335449,-5.87305212020874,,-5.743079757690429,0.2757844325080302
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.71327018737793,-5.769964218139648,-6.1895833015441895,-5.88175106048584,-6.342421054840088,,-5.979397964477539,0.2739457271807977
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.722970485687256,-5.334828853607178,-5.669915676116943,-5.968587875366211,-6.138269901275635,,-5.766914558410645,0.30684476467567817
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.841336727142334,-6.223028659820557,-6.383323669433594,-6.211231708526611,-5.654308795928955,,-6.06264591217041,0.30263490566363177
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.072872638702393,-5.982328414916992,-6.462197780609131,-6.15737771987915,-5.776866912841797,,-6.090328693389893,0.2515001251700912
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.542699337005615,-5.38645076751709,-5.3448805809021,-5.682131290435791,-5.657361030578613,,-5.522704601287842,0.15340754712677726
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-5.76906156539917,-5.830145359039307,-6.095717430114746,-6.013659954071045,-6.040279388427734,,-5.949772739410401,0.14189795717803413
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.637842178344727,-4.964174747467041,-5.476448059082031,-5.596354007720947,-5.602084636688232,,-5.4553807258605955,0.28125381376607694
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.244781017303467,-5.5992302894592285,-5.512906551361084,-6.059272766113281,-5.864259243011475,,-5.656089973449707,0.3157532195087226
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-5.362066268920898,-5.303456783294678,-5.78280782699585,-5.647396087646484,-5.510584831237793,,-5.521262359619141,0.198250108975598
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-5.674184799194336,-5.593568325042725,-6.227367877960205,-5.929062843322754,-5.481342792510986,,-5.781105327606201,0.298957101637739
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-5.9844536781311035,-5.936409950256348,-6.270510196685791,-6.373086452484131,-5.93355655670166,,-6.099603366851807,0.20704180000937752
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-5.61358642578125,-5.670166492462158,-5.932244300842285,-5.676394462585449,-5.653030872344971,,-5.709084510803223,0.12712733569302334
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-5.609359264373779,-5.479581356048584,-5.872713565826416,-5.866678237915039,-5.488349914550781,,-5.66333646774292,0.1952475467541228
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-5.647790431976318,-5.781917572021484,-5.966332912445068,-5.765263557434082,-5.249794960021973,,-5.6822198867797855,0.2672698990115318
