SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.571752548217773,-6.894988536834717,-6.199162483215332,-6.377894878387451,-5.964217185974121,,-6.401603126525879,0.35539792658857533
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.639712333679199,-5.648487091064453,-5.8383684158325195,-5.65403413772583,-4.795193672180176,,-5.715159130096436,0.6566005299241712
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-7.095449447631836,-7.1980695724487305,-6.474791526794434,-6.237636089324951,-5.257536888122559,,-6.452696704864502,0.7816421875021633
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-7.012883186340332,-5.891716480255127,-5.981568336486816,-6.534246921539307,-5.823419570922852,,-6.248766899108887,0.5111685061418558
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-6.557768821716309,-6.891783237457275,-6.585909843444824,-6.656215190887451,-5.964871883392334,,-6.531309795379639,0.3428103024014174
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.663759231567383,-5.9657063484191895,-5.952436447143555,-5.845168113708496,-4.863956451416016,,-5.858205318450928,0.643827201643395
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-6.185311317443848,-6.308497428894043,-6.39573860168457,-5.818287372589111,-5.475447654724121,,-6.036656475067138,0.38326757785635973
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.412251949310303,-5.291501522064209,-5.605457305908203,-6.4722418785095215,-5.556803226470947,,-5.867651176452637,0.5383865750605226
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.9203572273254395,-5.932617664337158,-5.59511661529541,-5.149549961090088,-4.749423027038574,,-5.469412899017334,0.5134219952791761
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-6.24357795715332,-7.1752543449401855,-6.277382850646973,-6.0860466957092285,-6.270933151245117,,-6.410638999938965,0.4345057845634884
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.965338706970215,-6.968692302703857,-6.791391849517822,-5.993162631988525,-6.65899658203125,,-6.675516414642334,0.40288204491199825
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-7.020603656768799,-7.856531620025635,-7.517331123352051,-6.069622993469238,-6.650915145874023,,-7.023000907897949,0.7047195929597326
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-6.375016212463379,-5.851706027984619,-5.873822212219238,-5.552938461303711,-5.5297651290893555,,-5.836649608612061,0.34136388108754373
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-6.180355072021484,-6.9995880126953125,-6.2333478927612305,-6.761453151702881,-6.10124397277832,,-6.4551976203918455,0.4000600774866005
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-6.67457914352417,-5.843885898590088,-5.842801570892334,-5.706953525543213,-4.774324893951416,,-5.768509006500244,0.6753434831757809
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.883423805236816,-6.418277263641357,-5.651001930236816,-5.714315891265869,-5.584094047546387,,-5.850222587585449,0.33644179886154274
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-6.291203498840332,-6.547840118408203,-6.06525993347168,-5.995051383972168,-5.381435394287109,,-6.056158065795898,0.4347600345198331
