SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.514045238494873,-5.103713035583496,-5.468983173370361,-6.660295009613037,-5.883316993713379,,-5.726070690155029,0.5907366826030703
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.711885929107666,-4.85113000869751,-6.257656574249268,-6.028242588043213,-6.118325710296631,,-5.793448162078858,0.5636442126397148
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.737156391143799,-5.291882514953613,-5.765280723571777,-6.907659530639648,-6.3399858474731445,,-6.008393001556397,0.6254386983828532
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.113460063934326,-5.383523941040039,-6.555198669433594,-6.311923027038574,-6.878460884094238,,-6.248513317108154,0.5615506735147923
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.531168460845947,-5.305196762084961,-6.337153434753418,-6.281362533569336,-5.5977983474731445,,-5.810535907745361,0.4684215044730882
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.864630222320557,-5.133737564086914,-5.837919235229492,-6.289726257324219,-6.25607442855835,,-5.876417541503907,0.46587499820137884
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.787635803222656,-5.222400188446045,-5.613763332366943,-6.402399063110352,-6.458765983581543,,-5.896992874145508,0.5287432449274256
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-4.906547546386719,-4.978572845458984,-5.597681999206543,-6.45562744140625,-5.631139755249023,,-5.513913917541504,0.6251134540685438
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.400317192077637,-4.721946716308594,-6.426165580749512,-5.918762683868408,-5.485293388366699,,-5.59049711227417,0.633978724130379
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.392294883728027,-5.291479587554932,-6.049894332885742,-6.218929767608643,-6.085641860961914,,-5.807648086547852,0.4312958978761724
