SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.77805233001709,-4.898374080657959,-6.688686370849609,-6.388354778289795,-6.324789524078369,,-6.015651416778565,0.7057287344133603
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-6.037267684936523,-4.9966888427734375,-6.254940032958984,-6.156400680541992,-6.850809097290039,,-6.059221267700195,0.6715314734110306
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.0693745613098145,-5.677536964416504,-6.87393045425415,-6.402012825012207,-7.376089096069336,,-6.479788780212402,0.6664830871174097
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-5.832803726196289,-5.985184192657471,-5.827724456787109,-7.044999122619629,-6.721778869628906,,-6.282498073577881,0.5638738910325738
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.875331878662109,-5.079916000366211,-6.233161449432373,-5.925832271575928,-6.148565292358398,,-5.852561378479004,0.45698542942157905
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-6.027364730834961,-5.162689685821533,-6.0294880867004395,-6.751218318939209,-6.488980293273926,,-6.091948223114014,0.6049514958307709
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.629521369934082,-4.549343585968018,-5.3009490966796875,-5.274834156036377,-5.609035968780518,,-5.272736835479736,0.43717571837858177
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.617414474487305,-5.232736110687256,-5.681708812713623,-6.091934680938721,-5.864568710327148,,-5.697672557830811,0.3186530434572408
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.442961692810059,-4.309640884399414,-5.050909996032715,-5.295041561126709,-5.442045211791992,,-5.108119869232178,0.4741852377848829
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.584125995635986,-4.98940372467041,-6.2852678298950195,-6.205238342285156,-6.442840099334717,,-5.901375198364258,0.6052333490528895
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.125406265258789,-5.371305465698242,-6.414549827575684,-6.140407085418701,-6.268377304077148,,-6.064009189605713,0.40437907759294467
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-6.6964030265808105,-5.7152299880981445,-6.760980606079102,-6.5544962882995605,-6.756433486938477,,-6.496708679199219,0.4447535305870945
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.4903106689453125,-5.270451545715332,-5.708334445953369,-5.946847915649414,-5.824562072753906,,-5.648101329803467,0.2699690707813705
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.846242904663086,-5.232320785522461,-5.9566521644592285,-6.223133563995361,-6.421901702880859,,-5.936050224304199,0.453374409503528
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-6.022026062011719,-5.00768518447876,-6.174882888793945,-6.058899879455566,-6.566187381744385,,-5.965936279296875,0.5774931876241814
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.811609268188477,-5.552131652832031,-5.979487419128418,-5.9506731033325195,-6.966322422027588,,-6.052044773101807,0.5383230359675959
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.8667778968811035,-4.656971454620361,-5.562646865844727,-5.7672858238220215,-5.838186264038086,,-5.53837366104126,0.5068522356805061
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.896589756011963,-5.338775634765625,-6.433712959289551,-5.6657233238220215,-5.944093704223633,,-5.855779075622559,0.4021462127757703
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.082788467407227,-5.003938674926758,-6.076504707336426,-6.087483882904053,-6.096469402313232,,-5.869437026977539,0.48388309270299357
