SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.142940044403076,-5.918315410614014,-6.7030439376831055,-6.375546455383301,-6.1798014640808105,,-6.063929462432862,0.589156970540474
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-4.960973262786865,-4.990052223205566,-5.991816997528076,-5.923953056335449,-5.834712505340576,,-5.5403016090393065,0.518682965379022
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.425895690917969,-6.073718070983887,-6.5518975257873535,-6.5140204429626465,-6.184989929199219,,-6.150104331970215,0.4542583868168725
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-5.408580303192139,-6.118439197540283,-6.248006820678711,-6.625576496124268,-6.093967914581299,,-6.09891414642334,0.4406155818993569
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.137096405029297,-5.515974998474121,-6.085638046264648,-5.652715682983398,-5.466314792633057,,-5.571547985076904,0.3441610608542162
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.056384086608887,-5.156856536865234,-6.135566234588623,-5.8811750411987305,-5.766298770904541,,-5.599256134033203,0.470488443045403
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-4.840950965881348,-4.811471939086914,-6.096951484680176,-5.745157241821289,-5.973671913146973,,-5.49364070892334,0.622300680279653
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.067630767822266,-5.306692123413086,-5.65302848815918,-5.574332237243652,-5.400760650634766,,-5.40048885345459,0.23107909619595654
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-4.667642593383789,-4.284237384796143,-5.420495510101318,-5.229911804199219,-5.223598480224609,,-4.965177154541015,0.4733884785012939
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.124977111816406,-5.72652530670166,-6.6240644454956055,-6.9646100997924805,-5.909665107727051,,-6.069968414306641,0.7321313128859147
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-5.391708850860596,-6.815121650695801,-6.846781253814697,-6.887320518493652,-6.5411295890808105,,-6.496412372589111,0.6323592008872869
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-5.613816738128662,-7.08581018447876,-7.005141735076904,-6.837219715118408,-6.637318134307861,,-6.6358613014221195,0.5966457195292364
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-4.957281589508057,-4.867582321166992,-5.847996711730957,-5.76172399520874,-5.589278697967529,,-5.404772663116455,0.4600885817133835
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.203485488891602,-5.361198425292969,-5.844022750854492,-6.04031229019165,-5.5532050132751465,,-5.600444793701172,0.3427319459161547
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-4.9810566902160645,-4.967952251434326,-6.046885967254639,-5.907487392425537,-5.921730995178223,,-5.565022659301758,0.5418082001201544
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.0351786613464355,-5.030234336853027,-5.967607021331787,-5.698790550231934,-6.0257415771484375,,-5.551510429382324,0.4894002065453889
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-4.990586757659912,-5.019327163696289,-5.912082672119141,-5.836606979370117,-5.586232662200928,,-5.468967247009277,0.4405353355556635
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.363358020782471,-5.928100109100342,-6.339210510253906,-6.020225524902344,-6.333191871643066,,-5.996817207336425,0.39903684623759983
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.172800540924072,-5.6690144538879395,-6.157586097717285,-5.861827373504639,-5.721383571624756,,-5.7165224075317385,0.35831718377003735
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-4.983862400054932,-4.890437126159668,-5.727581977844238,-5.215132713317871,-5.119351863861084,,-5.187273216247559,0.32665373259308284
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-5.363158702850342,-6.052462100982666,-6.20111083984375,-6.516547203063965,-5.838728427886963,,-5.994401454925537,0.4305338239115757
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-4.9508280754089355,-4.759801864624023,-5.578355312347412,-5.731346130371094,-5.411749839782715,,-5.286416244506836,0.4149824264681048
