SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.23175048828125,-6.374891757965088,-5.955562591552734,-5.726225852966309,-6.408996105194092,,-5.939485359191894,0.48904136190179576
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.846134185791016,-5.530105113983154,-5.484832763671875,-5.847320556640625,-5.663790702819824,,-5.6744366645812985,0.17048713379834857
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-5.917875289916992,-7.092305660247803,-6.824361324310303,-7.161768913269043,-6.755355358123779,,-6.750333309173584,0.4961643041982093
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.107765197753906,-5.711485385894775,-6.031850337982178,-6.903954029083252,-6.282289505004883,,-6.207468891143799,0.44087186681573465
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.653630256652832,-5.674131393432617,-5.911827564239502,-6.3398566246032715,-6.418196201324463,,-5.999528408050537,0.3620518617458677
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.83743953704834,-6.145583629608154,-6.001051902770996,-6.255762100219727,-5.923708438873291,,-6.032709121704102,0.16845386966397444
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.57247257232666,-5.236697196960449,-5.693483352661133,-6.738670825958252,-5.631271839141846,,-5.774519157409668,0.5671750874933441
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.77937126159668,-5.5369181632995605,-5.452518463134766,-6.027900695800781,-5.676829814910889,,-5.694707679748535,0.22475446282204029
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.349051475524902,-4.793615818023682,-5.443700790405273,-6.12874698638916,-5.538177013397217,,-5.4506584167480465,0.4768492866317636
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.337159633636475,-5.644992351531982,-5.81699275970459,-5.946209907531738,-6.364821434020996,,-5.822035217285157,0.3796413324071282
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-5.257140636444092,-6.975189685821533,-6.168801307678223,-6.702585220336914,-6.665889739990234,,-6.3539213180542,0.678613011889562
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-5.965516090393066,-5.990008354187012,-6.019500732421875,-7.082069396972656,-6.211371898651123,,-6.253693294525147,0.47313319280670213
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.646117687225342,-5.351074695587158,-5.275667667388916,-6.349634170532227,-5.49755334854126,,-5.624009513854981,0.42978091293002785
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.890573501586914,-6.2060723304748535,-5.856157302856445,-6.338106632232666,-6.3181891441345215,,-6.12181978225708,0.23264286735400963
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.829741477966309,-5.378049373626709,-5.523406028747559,-5.855380058288574,-5.502269268035889,,-5.617769241333008,0.21278005318392926
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.620321273803711,-6.246869087219238,-5.586969375610352,-6.0804948806762695,-5.910707950592041,,-5.889072513580322,0.2866280419462743
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.902615070343018,-5.809466361999512,-6.065932273864746,-7.2994489669799805,-6.369781017303467,,-6.2894487380981445,0.6034353144872399
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.529987335205078,-5.517573833465576,-6.228697299957275,-6.7647809982299805,-6.228542327880859,,-6.053916358947754,0.5311628912839271
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.718022346496582,-5.746199131011963,-5.892442226409912,-5.9880852699279785,-6.277271747589111,,-5.924404144287109,0.22580017085523935
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.766277313232422,-5.313028812408447,-5.2061357498168945,-5.958399772644043,-6.187090873718262,,-5.686186504364014,0.4186631039206619
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.024374008178711,-5.556664943695068,-6.047338962554932,-6.515999794006348,-6.365427494049072,,-6.1019610404968265,0.3698627494507154
