SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.847724914550781,-6.075686454772949,-6.479290962219238,-6.015968322753906,-6.6242756843566895,,-6.208589267730713,0.32827719685431955
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.686379432678223,-5.6670403480529785,-5.580901622772217,-5.535351276397705,-5.524381637573242,,-5.598810863494873,0.07451692197243204
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.374556541442871,-6.924224376678467,-7.45175313949585,-6.29087495803833,-6.687231063842773,,-6.745728015899658,0.4686186848218036
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.160149574279785,-6.242170333862305,-6.166977882385254,-6.119978904724121,-6.277876853942871,,-6.193430709838867,0.06463214359548101
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.8835554122924805,-6.276322364807129,-5.892022609710693,-5.586118221282959,-5.31557559967041,,-5.790718841552734,0.36135660303501455
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.832764148712158,-5.8299336433410645,-5.739380836486816,-5.959362506866455,-5.842250823974609,,-5.84073839187622,0.07830653434984258
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.768041610717773,-5.606579303741455,-6.181313514709473,-6.016242980957031,-5.663830757141113,,-5.847201633453369,0.24392417848450376
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.531432628631592,-5.640897750854492,-5.480550289154053,-5.430336952209473,-5.366466522216797,,-5.489936828613281,0.10415885753872207
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.358852863311768,-5.262880802154541,-5.2776689529418945,-5.068098068237305,-5.071682453155518,,-5.207836627960205,0.13112698278292992
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.7421417236328125,-6.06445837020874,-6.319529056549072,-5.43494987487793,-5.513190269470215,,-5.814853858947754,0.37336794187049
