SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.066027641296387,-5.939662456512451,-5.820859432220459,-5.907712936401367,-5.9371018409729,,-5.9342728614807125,0.08798353314774464
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.746388912200928,-5.51814603805542,-5.701216697692871,-5.828438758850098,-5.852563858032227,,-5.729350852966308,0.13293716345212087
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.400726795196533,-6.392382621765137,-6.202218055725098,-6.3104567527771,-6.505194187164307,,-6.362195682525635,0.11304227992377333
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.780592918395996,-5.916125774383545,-6.057322025299072,-5.849724292755127,-6.288846492767334,,-6.178522300720215,0.3762678666378741
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.990221977233887,-5.540411949157715,-5.695274829864502,-5.560191631317139,-5.585143566131592,,-5.674248790740966,0.1865088642244747
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.924233436584473,-5.825381755828857,-5.83786153793335,-5.946868896484375,-6.014806747436523,,-5.909830474853516,0.07891517885564726
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.543285369873047,-5.525394916534424,-5.657861232757568,-5.589393615722656,-5.577513217926025,,-5.578689670562744,0.0511807826665132
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-6.13789176940918,-5.644927501678467,-5.477957725524902,-5.182098388671875,-5.595407962799072,,-5.607656669616699,0.3466302328752007
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-4.995237350463867,-5.1140265464782715,-4.988630294799805,-4.895308017730713,-5.075066089630127,,-5.013653659820557,0.0848781820612022
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.8294172286987305,-5.518928050994873,-5.518947124481201,-5.428083419799805,-5.63284158706665,,-5.585643482208252,0.15441650392884182
