SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.547196865081787,-5.99274206161499,-5.9889302253723145,-6.222327709197998,-6.190700054168701,,-5.988379383087159,0.26940992178354795
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.350998401641846,-5.50112247467041,-5.720324993133545,-5.837789535522461,-5.796865940093994,,-5.6414202690124515,0.20795344017385695
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.026768684387207,-6.368405818939209,-6.7874860763549805,-6.607939720153809,-7.094588756561279,,-6.577037811279297,0.40602518439319274
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.2541937828063965,-6.263355731964111,-6.169641017913818,-6.758590221405029,-6.659598350524902,,-6.421075820922852,0.26774692758827845
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.629831314086914,-5.955498218536377,-5.794135093688965,-6.064201354980469,-6.158706188201904,,-5.920474433898926,0.21158539296873322
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.485744953155518,-5.62316370010376,-5.844441890716553,-5.951901912689209,-6.326382160186768,,-5.846326923370361,0.32458582977981115
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.353915214538574,-5.555504322052002,-5.654568672180176,-5.890222549438477,-6.122928619384766,,-5.715427875518799,0.2985719443934179
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.514227390289307,-5.763484001159668,-5.33749532699585,-5.870602607727051,-5.912582874298096,,-5.679678440093994,0.24606057084326377
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.068655490875244,-5.355132579803467,-5.24464750289917,-5.59018611907959,-5.255721092224121,,-5.3028685569763185,0.19088690662138408
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.519718647003174,-5.958591938018799,-5.701491355895996,-6.624892234802246,-6.290279865264893,,-6.0189948081970215,0.4456570732750837
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.069258689880371,-6.465635776519775,-6.648005962371826,-6.893837928771973,-6.9717230796813965,,-6.6096922874450685,0.36266159481513366
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-5.967478275299072,-5.940479278564453,-6.132390022277832,-6.683620452880859,-7.099572658538818,,-6.364708137512207,0.5082972368657677
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.609755039215088,-5.916955471038818,-5.82979154586792,-5.908958911895752,-5.58042049407959,,-5.769176292419433,0.16286187604213986
