SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-5.747260093688965,-6.31547737121582,-6.4116716384887695,-6.135620594024658,-6.4966349601745605,,-6.221332931518555,0.2970584396400756
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.72606086730957,-5.691997051239014,-5.838578224182129,-5.4978928565979,-5.993756294250488,,-5.749657058715821,0.1835470516214266
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.068210124969482,-6.804811954498291,-6.960841178894043,-6.512944221496582,-7.070762634277344,,-6.683514022827149,0.40288893340309656
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-6.382897853851318,-6.235126972198486,-5.832330226898193,-6.0114665031433105,-6.568587303161621,,-6.206081771850586,0.29201161403133463
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.787672996520996,-5.97367525100708,-6.0298004150390625,-5.838636875152588,-6.441457271575928,,-6.014248561859131,0.25815270997266815
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.731459140777588,-5.854671001434326,-5.923557281494141,-5.777247905731201,-6.362790107727051,,-5.929945087432861,0.2528709670960531
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.460170269012451,-5.636597633361816,-5.570168495178223,-5.574174404144287,-6.145607948303223,,-5.67734375,0.2693633120194313
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.769531726837158,-5.613853931427002,-5.533121109008789,-5.436261177062988,-6.023008346557617,,-5.675155258178711,0.22962503299686804
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.264976978302002,-5.319674015045166,-5.048886299133301,-4.843298435211182,-5.542900085449219,,-5.2039471626281735,0.26744990308267386
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.592194080352783,-6.129098892211914,-5.726171493530273,-5.505877494812012,-5.9585137367248535,,-5.782371139526367,0.25837027627207104
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.590975761413574,-7.978353977203369,-7.289186477661133,-7.183014392852783,-7.669500350952148,,-7.342206192016602,0.5254297645658066
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-6.186039924621582,-6.81142520904541,-6.147200584411621,-6.2910614013671875,-6.907197952270508,,-6.468585014343262,0.36213085380597365
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.875916481018066,-5.562142372131348,-5.493914604187012,-5.388343811035156,-5.869638442993164,,-5.637991142272949,0.22310525178764554
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.823113441467285,-6.216500282287598,-6.112443923950195,-5.773252010345459,-6.360973358154297,,-6.057256603240967,0.2530462832613695
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.697641372680664,-5.83906888961792,-6.02308464050293,-5.657374858856201,-6.190670490264893,,-5.881568050384521,0.22442652037105495
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.412331581115723,-5.685964107513428,-5.561199188232422,-5.786838054656982,-6.267671585083008,,-5.742800903320313,0.32513384954150165
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-5.722381591796875,-5.640073776245117,-6.485340595245361,-5.915445804595947,-6.504334449768066,,-6.053515243530273,0.41513780942163386
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.966053485870361,-6.520712852478027,-6.271086692810059,-6.214999198913574,-6.840102195739746,,-6.362590885162353,0.3318199211854899
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-5.843281269073486,-6.164646625518799,-6.12589168548584,-6.045165538787842,-6.362815856933594,,-6.1083601951599125,0.18873499996913198
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.50787878036499,-5.604328632354736,-5.652187347412109,-5.25690221786499,-6.02290153503418,,-5.608839702606201,0.27721817676895494
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-6.337655067443848,-6.083602428436279,-5.749177932739258,-5.947343349456787,-6.418600082397461,,-6.107275772094726,0.2758488333638994
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.657428741455078,-5.483643531799316,-5.7468695640563965,-5.5084547996521,-6.189122676849365,,-5.7171038627624515,0.2851697019315125
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.934269428253174,-5.606278896331787,-5.694391250610352,-5.827558517456055,-6.28481388092041,,-5.869462394714356,0.26381252952510187
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-5.665159702301025,-5.677722930908203,-5.714623928070068,-5.66143274307251,-6.034784317016602,,-5.750744724273682,0.16016929359461815
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-5.633847236633301,-5.7278923988342285,-5.679533958435059,-5.579061985015869,-6.001645565032959,,-5.724396228790283,0.1644788765674272
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,1,-5.996316432952881,-6.324931621551514,-6.097630023956299,-5.881163120269775,-6.3843278884887695,,-6.136873817443847,0.21405821011700735
C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,-7.79,1,-5.764972686767578,-5.887397766113281,-5.924236297607422,-5.945943832397461,-6.168698310852051,,-5.938249778747559,0.14660574669700283
CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-6.15,1,-5.708528518676758,-5.87100076675415,-6.257978439331055,-5.633869171142578,-6.150823593139648,,-5.924440097808838,0.2722142298604887
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-5.88,1,-5.589266777038574,-5.813469886779785,-5.751554489135742,-5.65852689743042,-6.058133125305176,,-5.774190235137939,0.18045326676994197
CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N1C,-5.56,1,-5.58914041519165,-5.710411548614502,-5.632176399230957,-5.517734050750732,-5.982605457305908,,-5.68641357421875,0.17969561391209674
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.57,1,-5.902101516723633,-5.8336052894592285,-5.8737969398498535,-5.590156078338623,-6.319534778594971,,-5.9038389205932615,0.26317212713649524
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.29,1,-5.875150680541992,-6.0916972160339355,-6.183664321899414,-5.8108439445495605,-6.44343900680542,,-6.080959033966065,0.253660528710533
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.46,1,-5.501173973083496,-5.581934452056885,-5.855949878692627,-5.780628681182861,-6.047330856323242,,-5.753403568267823,0.21832981342432364
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-6.26,1,-6.207738399505615,-6.76980447769165,-6.508274078369141,-6.4220685958862305,-6.892238616943359,,-6.560024833679199,0.27394766505510126
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.2,1,-5.523855209350586,-6.0487236976623535,-5.5363616943359375,-5.587089538574219,-5.962772369384766,,-5.731760501861572,0.25306478552132033
CC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N1C,-5.38,1,-6.091283321380615,-6.221710681915283,-5.8652801513671875,-6.014164447784424,-6.608859539031982,,-6.160259628295899,0.28201619474634904
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-5.89,1,-5.69917106628418,-5.845566272735596,-5.876337051391602,-5.821771144866943,-6.406057357788086,,-5.929780578613281,0.27460636156703977
CC(C)C[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.32,1,-5.2228264808654785,-5.435157299041748,-5.456274032592773,-4.920975208282471,-5.757070541381836,,-5.358460712432861,0.3098910368369367
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-6.77,1,-6.338338851928711,-6.934031963348389,-7.502636909484863,-6.543013572692871,-7.1291093826293945,,-6.889426136016846,0.4634555129535711
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-4.98,1,-5.5879693031311035,-5.464681148529053,-5.434748649597168,-4.880765438079834,-5.719142913818359,,-5.417461490631103,0.3204121525477208
CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.92,1,-5.9180192947387695,-7.011090278625488,-5.604499816894531,-5.5927629470825195,-6.4790825843811035,,-6.121090984344482,0.6138997861787315
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N1C,-5.69,1,-5.520442485809326,-6.173541069030762,-5.7959089279174805,-5.708691120147705,-6.255082130432129,,-5.890733146667481,0.31304017646362536
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.43,1,-5.804801940917969,-6.2640156745910645,-6.462985038757324,-6.172887325286865,-6.448713779449463,,-6.230680751800537,0.2680148044738623
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.21,1,-5.544666767120361,-6.141305446624756,-5.8966569900512695,-5.6697540283203125,-6.170413017272949,,-5.884559249877929,0.27813913974785553
