SMILES,value,fold,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_1,mean_prediction,std_prediction
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.13,1,-6.625840663909912,-6.350555896759033,-6.341444969177246,-5.849903106689453,-5.725521087646484,,-6.178653144836426,0.3773041413239132
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.914710998535156,-5.602523326873779,-5.974090099334717,-5.5487823486328125,-6.046472072601318,,-5.817315769195557,0.22628666770104394
CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.75,1,-6.575428485870361,-6.743468761444092,-6.804957389831543,-5.880307674407959,-6.5511298179626465,,-6.51105842590332,0.36877733683686165
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,1,-5.926687240600586,-6.2683234214782715,-5.937943935394287,-5.917238235473633,-6.137034893035889,,-6.037445545196533,0.15798765905954343
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.78,1,-5.949435234069824,-5.760751724243164,-6.676668167114258,-5.719111442565918,-5.770885944366455,,-5.9753705024719235,0.4018814852776204
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-6.09,1,-5.925134181976318,-5.9488019943237305,-5.873302936553955,-5.638521194458008,-5.788854122161865,,-5.834922885894775,0.12577312208594954
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,-5.0,1,-5.759389400482178,-5.86795711517334,-6.014599323272705,-5.23980712890625,-5.490899562835693,,-5.674530506134033,0.30942140499224413
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.84,1,-5.217650413513184,-5.05117654800415,-5.013720989227295,-5.6297831535339355,-5.75415563583374,,-5.333297348022461,0.339161075174603
CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.22,1,-5.485159873962402,-4.856790065765381,-5.034093379974365,-5.159063339233398,-4.987219333648682,,-5.104465198516846,0.23872115005766534
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.89,1,-5.853943824768066,-5.640305042266846,-5.932737827301025,-5.582464694976807,-5.889435291290283,,-5.779777336120605,0.15756526119390607
CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,-5.34,1,-6.923677444458008,-7.892929553985596,-7.233130931854248,-6.821866035461426,-5.912502765655518,,-6.956821346282959,0.7180804821880437
CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,-5.31,1,-6.193990230560303,-7.099302291870117,-6.863428115844727,-5.964115142822266,-5.931342601776123,,-6.410435676574707,0.5374291088073284
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.12,1,-5.423248291015625,-5.395796298980713,-5.452416896820068,-5.297817707061768,-5.4819512367248535,,-5.410246086120606,0.07060099148833861
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.6,1,-5.855884552001953,-6.05305814743042,-6.373528003692627,-5.838932514190674,-6.449474811553955,,-6.114175605773926,0.28543720646589305
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.73,1,-5.908206939697266,-5.432801723480225,-5.963479518890381,-5.693328857421875,-6.112721920013428,,-5.822107791900635,0.2645745777548223
CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2cccc3ccccc23)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,1,-5.658229827880859,-5.861293792724609,-6.106114864349365,-5.31040620803833,-5.7066192626953125,,-5.728532791137695,0.29173886200634164
CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N1C,-6.03,1,-6.033802032470703,-5.6970038414001465,-5.996153354644775,-5.528114318847656,-5.8165364265441895,,-5.814321994781494,0.21030776076863908
CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-4.93,1,-5.974454402923584,-6.848124027252197,-7.336632251739502,-5.89211368560791,-6.00925874710083,,-6.412116622924804,0.6459638817880891
CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.38,1,-6.193159103393555,-6.77882719039917,-6.723949432373047,-5.944574356079102,-6.911874771118164,,-6.510476970672608,0.41822210744787375
CC(C)C[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,-5.33,1,-5.734339714050293,-5.944131851196289,-5.969719409942627,-5.497944355010986,-5.978516578674316,,-5.8249303817749025,0.20849946261659794
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.04,1,-5.855928421020508,-6.326016902923584,-5.92085599899292,-5.851906776428223,-6.081207752227783,,-6.007183170318603,0.20098241587734578
CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.63,1,-5.922270774841309,-5.447041034698486,-6.266647815704346,-5.524092674255371,-6.00644588470459,,-5.83329963684082,0.34296165387365357
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.75,1,-5.1709418296813965,-4.9095964431762695,-4.979964733123779,-5.57955265045166,-6.014039039611816,,-5.330818939208984,0.46226234973919766
C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-5.71,1,-6.563508987426758,-5.227867126464844,-5.875316619873047,-6.1475419998168945,-5.3187947273254395,,-5.826605892181396,0.5623075627898875
CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-6.07,1,-6.669281005859375,-5.9257636070251465,-6.21065092086792,-6.172120094299316,-6.024316787719727,,-6.200426483154297,0.2860002948368978
